"","X.2","X.1","X","id","Age","Gender","Ethnicity","Ethnic_Origin","Education","ethicalQuestionsRiskSum","financialQuestionsRiskSum","healthAndSafetyQuestionsRiskSum","recreationalQuestionsRiskSum","socialQuestionsRiskSum","ethicalQuestionsBenefitSum","financialQuestionsBenefitSum","healthAndSafetyQuestionsBenefitSum","recreationalQuestionsBenefitSum","socialQuestionsBenefitSum","ethicalQuestionsPerceptionSum","financialQuestionsPerceptionSum","healthAndSafetyQuestionsPerceptionSum","recreationalQuestionsPerceptionSum","socialQuestionsPerceptionSum","dominance_Sum","leadership_Sum","prestige_Sum","PNI_Sum","grandiosity_Sum","vulnerability_Sum","cse_Sum","devaluing_Sum","entitlement_rage_Sum","hts_Sum","exploitativeness_Sum","grandiose_fantasy_Sum","ssse_Sum","ethicalPreference","financialPreference","socialPreference","healthAndSafetyPreference","recreationalPreference","ethicalPreference_z","socialPreference_z","recreationalPreference_z","healthAndSafetyPreference_z","financialPreference_z","riskPerceptionSum_z","riskSum_z","generalRiskPreference","generalExpectedBenefits","generalPerceievedRisk","riskBenefitSum","riskSum","riskPerceptionSum","generalRiskPreference_z","generalExpectedBenefits_z","generalPerceievedRisk_z","UMSSum","UMSIntimacySum","UMSAffiliationSum","UMSSum_z","UMSAffiliationSum_z","UMSIntimacySum_z","PNI_Sum_z","grandiosity_Sum_z","vulnerability_Sum_z","cse_Sum_z","devaluing_Sum_z","entitlement_rage_Sum_z","hts_Sum_z","exploitativeness_Sum_z","grandiose_fantasy_Sum_z","ssse_Sum_z","dominance_Sum_pre","prestige_Sum_pre","leadership_Sum_pre"
"181",181,181,35003,4799310,37,1,1,2,3,-1.18333742464862,-2.11615135681851,-0.353459647957256,-0.592938508253304,-1.11711314564936,-1.18333742464862,-2.11615135681851,-0.353459647957256,-0.592938508253304,-1.11711314564936,-1.18333742464862,-2.11615135681851,-0.353459647957256,-0.592938508253304,-1.11711314564936,-1.18025422984558,0.0427535544535949,-0.250468253332619,108,45,63,13,12,11,27,7,19,19,14,20,28,24,26,-1.18333742464862,-1.11711314564936,-0.592938508253304,-0.353459647957256,-2.11615135681851,0.931458994144642,-1.4416331821512,-1.41633166483129,29.6061409729608,-31.0224726377921,56,71,149,-1.74801864865916,-1.66701295786621,-0.93145899414464,61,44,17,1.26705074977023,1.49078888724109,1.0349186412791,0.486685486186731,-0.0696435075367576,0.744534119152772,0.986563321613923,-0.0738524341206452,-0.290615897793853,1.69887004094494,-1.62374112951747,0.542727205774009,0.852092760768132,10,23,22
"182",182,182,35190,4954756,25,2,1,3,4,-1.18333742464862,1.40965847720981,-1.02402751399432,-0.592938508253304,-1.11711314564936,-1.18333742464862,1.40965847720981,-1.02402751399432,-0.592938508253304,-1.11711314564936,-1.18333742464862,1.40965847720981,-1.02402751399432,-0.592938508253304,-1.11711314564936,1.65333640297163,0.232842435024195,0.583944717423888,91,44,47,11,9,11,16,16,13,15,14,64,28,18,26,-1.18333742464862,-1.11711314564936,-0.592938508253304,-1.02402751399432,1.40965847720981,1.92077045797339,-0.736488557057844,4.46451873547131,39.6510816602153,-35.186562924744,75,84,169,-1.20930548227091,-0.562576646133178,-1.92077045797339,53,39,14,0.379078232804854,0.34188758480729,0.347035735737104,-0.308487707572967,-0.175574947947931,-0.332327240547702,0.445030938049965,-0.747853069726953,-0.290615897793853,-0.357758999483074,0.589755032890778,-0.74115952657542,-0.147926763544518,26,27,23
"183",183,183,35377,7396793,28,2,1,3,4,1.45668555896472,0.127545810290423,0.317108218079814,-0.184940344240912,0.39859436182794,1.45668555896472,0.127545810290423,0.317108218079814,-0.184940344240912,0.39859436182794,1.45668555896472,0.127545810290423,0.317108218079814,-0.184940344240912,0.39859436182794,2.00753523207379,1.56346459901839,0.583944717423888,151,66,85,16,21,19,29,24,23,19,40,48,42,30,30,1.45668555896472,0.39859436182794,-0.184940344240912,0.317108218079814,0.127545810290423,-1.59128523861866,2.57226699145712,29.8206610302082,50.2247034362728,-20.4040424060646,95,145,98,1.11343472929543,0.599987892533176,1.59128523861866,50,38,12,0.0460885389428395,-0.424046616815243,0.209459154628705,2.49800591746126,2.15491674109789,2.22521848874092,1.79886189695986,1.94814947269828,1.44557003424591,2.07280259375003,2.55730717725366,1.39865169400696,0.852092760768132,28,27,30
"184",184,184,35564,1241813,27,1,4,7,4,-0.777180042554259,-0.513510523169271,1.4347213281416,1.85505047582105,2.13083151323057,-0.777180042554259,-0.513510523169271,1.4347213281416,1.85505047582105,2.13083151323057,-0.777180042554259,-0.513510523169271,1.4347213281416,1.85505047582105,2.13083151323057,-0.117657742539123,0.803109076735994,0.583944717423888,123,51,72,9,20,15,28,14,20,17,18,40,58,40,50,-0.777180042554259,2.13083151323057,1.85505047582105,1.4347213281416,-0.513510523169271,0.78306227457033,0.619558798890913,24.0562930519465,54.4541521466957,-30.3978590947493,103,109,146,0.58539189289941,1.06501370799972,-0.783062274570329,59,44,15,1.04505762052888,0.724854685618557,1.0349186412791,1.18830889244529,0.565945134930285,1.35026863398429,-0.0965014455139923,1.72348259416284,0.577477068226028,1.88583631734749,0.0978669968000567,0.756708327832247,0.352082998611807,16,27,26
"185",185,185,35751,7051586,28,2,1,3,5,-0.371022660459899,-0.0327182730745002,-0.800504891981969,0.223057819771481,1.48124258145458,-0.371022660459899,-0.0327182730745002,-0.800504891981969,0.223057819771481,1.48124258145458,-0.371022660459899,-0.0327182730745002,-0.800504891981969,0.223057819771481,1.48124258145458,-0.64895598619235,1.56346459901839,0.792547960113014,73,41,32,4,5,8,15,13,16,12,22,46,52,20,34,-0.371022660459899,1.48124258145458,0.223057819771481,-0.800504891981969,-0.0327182730745002,-0.601973774789913,0.565316904652963,21.4271220328333,45.9952547258498,-24.5681326930165,87,108,118,0.344547635985508,0.134962077066635,0.601973774789914,51,37,14,0.157085103563511,0.34188758480729,0.0718825735203052,-1.15043579508323,-0.493369269181453,-1.3418847652669,-1.45033240442389,-1.6465205838687,-0.941685622308764,-0.544725275885621,-0.148077021245304,-0.0992161604007057,-0.897941406779006,13,28,30
"186",186,186,35938,5459445,45,2,1,3,5,-1.18333742464862,-0.192982356439424,-0.800504891981969,1.03905414779627,0.182064717902612,-1.18333742464862,-0.192982356439424,-0.800504891981969,1.03905414779627,0.182064717902612,-1.18333742464862,-0.192982356439424,-0.800504891981969,1.03905414779627,0.182064717902612,0.59073991566518,-0.337424206687605,-1.50208770946738,76,37,39,7,8,8,16,11,12,14,14,44,40,20,42,-1.18333742464862,0.182064717902612,1.03905414779627,-0.800504891981969,-0.192982356439424,0.0410786766987715,-0.194069614678341,15.0196957246944,42.2944871042297,-27.2747913795353,80,94,131,-0.242402325312484,-0.271935511466589,-0.0410786766987701,39,30,9,-1.17487367188455,-1.57294791924904,-0.891153494238491,-1.01011111383152,-0.917095030826148,-0.87075792039794,-0.63803382907795,-0.972519948262389,-0.941685622308764,-0.357758999483074,-0.639965057336025,-0.955140648633658,-0.397931644622681,20,17,20
"187",187,187,36125,3161073,59,2,1,2,2,-1.18333742464862,0.928866227115042,-0.576982269969612,1.24305322980246,0.39859436182794,-1.18333742464862,0.928866227115042,-0.576982269969612,1.24305322980246,0.39859436182794,-1.18333742464862,0.928866227115042,-0.576982269969612,1.24305322980246,0.39859436182794,-1.53445305894773,1.94364236015959,-2.54510392291301,57,35,22,6,5,4,7,9,12,14,14,58,42,22,44,-1.18333742464862,0.39859436182794,1.24305322980246,-0.576982269969612,0.928866227115042,-0.00838689649266573,-0.953456134009645,20.5147111270707,47.5812979922584,-27.0665868651877,90,80,130,0.260966566134584,0.309346757866588,0.00838689649266752,36,25,11,-1.50786336574656,-0.80701371762651,-1.57903639978049,-1.89883409509236,-1.1289579116485,-2.01492311507969,-0.908800020859929,-1.6465205838687,-1.80977858832864,-2.040455487106,-1.13185309342675,-0.955140648633658,-0.397931644622681,8,12,32
"188",188,188,36312,6100299,32,2,1,3,4,0.644370794775999,-0.0327182730745002,-1.02402751399432,-0.388939426247108,-1.11711314564936,0.644370794775999,-0.0327182730745002,-1.02402751399432,-0.388939426247108,-1.11711314564936,0.644370794775999,-0.0327182730745002,-1.02402751399432,-0.388939426247108,-1.11711314564936,-0.471856571641274,-1.09777972897,-0.667674738710872,81,38,43,8,8,16,11,13,16,9,32,46,28,18,28,0.644370794775999,-1.11711314564936,-0.388939426247108,-1.02402751399432,-0.0327182730745002,0.23894096946452,-0.519520980106043,12.0721533120925,40.1797627490182,-28.1076094369257,76,88,135,-0.512410878169861,-0.50444841919986,-0.238940969464519,37,26,11,-1.39686680112589,-0.80701371762651,-1.44145981867209,-0.776236645078671,-0.811163590414974,-0.601542580472821,-0.367267637295971,-0.972519948262389,0.794500309730998,-1.29259038149581,-0.148077021245304,-0.0992161604007057,-1.64795605001349,14,21,16
"189",189,189,36499,9293256,22,2,1,3,4,-0.574101351507079,0.127545810290423,0.0935855960674572,-0.592938508253304,0.182064717902612,-0.574101351507079,0.127545810290423,0.0935855960674572,-0.592938508253304,0.182064717902612,-0.574101351507079,0.127545810290423,0.0935855960674572,-0.592938508253304,0.182064717902612,0.236541086563028,-1.6680463706818,1.00115120280214,125,58,67,12,13,17,25,14,23,21,20,48,40,28,26,-0.574101351507079,0.182064717902612,-0.592938508253304,0.0935855960674572,0.127545810290423,0.0410786766987715,-0.790730451295794,15.5483768134973,42.8231681930326,-27.2747913795353,81,83,131,-0.193972686064404,-0.213807284533271,-0.0410786766987701,49,34,15,-0.064908025677832,0.724854685618557,-0.340847169804893,1.28185867994643,1.3074652178085,1.01374945907789,0.715797129831944,0.150814444414791,1.01152355123597,1.32493748813985,0.0978669968000567,1.39865169400696,1.35210252292446,18,29,13
"190",190,190,36690,8679609,24,2,1,3,4,-0.777180042554259,-1.47509502335881,-1.02402751399432,0.427056901777677,-0.467524213873374,-0.777180042554259,-1.47509502335881,-1.02402751399432,0.427056901777677,-0.467524213873374,-0.777180042554259,-1.47509502335881,-1.02402751399432,0.427056901777677,-0.467524213873374,-1.18025422984558,-1.4779574901112,0.792547960113014,91,51,40,9,7,9,15,13,22,16,18,28,34,18,36,-0.777180042554259,-0.467524213873374,0.427056901777677,-1.02402751399432,-1.47509502335881,0.535734408613144,0.185623644987311,6.06479642678108,35.4216329497924,-29.3568365230113,67,101,141,-1.06271262520017,-1.02760246159972,-0.535734408613142,49,36,13,-0.064908025677832,-0.0410795160039764,-0.0656940075880943,-0.308487707572967,0.565945134930285,-0.80345408541666,-0.0965014455139923,-1.19718682679782,-0.724662380803793,-0.544725275885621,-0.148077021245304,1.18467057194872,0.102078117533644,10,28,14
"191",191,191,36877,3389622,24,2,1,3,4,1.25360686791754,-0.673774606534195,-0.576982269969612,0.427056901777677,-0.900583501724031,1.25360686791754,-0.673774606534195,-0.576982269969612,0.427056901777677,-0.900583501724031,1.25360686791754,-0.673774606534195,-0.576982269969612,0.427056901777677,-0.900583501724031,0.944938744767331,0.232842435024195,1.00115120280214,136,63,73,18,15,20,20,19,21,23,38,38,30,22,36,1.25360686791754,-0.900583501724031,0.427056901777677,-0.576982269969612,-0.673774606534195,0.684131128187456,0.294107433463211,13.3703992157814,43.3518492818354,-29.9814500660541,82,103,144,-0.393485533377752,-0.155679057599954,-0.684131128187454,60,44,16,1.15605418514956,1.10782178642982,1.0349186412791,1.7963825112027,1.83712241986437,1.41757246896557,2.34039428052382,0.600148201485662,1.66259327575088,0.390106106127113,1.32758708702686,0.970689449890485,1.85211228508078,22,29,23
"192",192,192,37064,9006534,25,1,1,3,5,-0.777180042554259,0.768602143750118,-0.129937025944899,0.631055983783874,2.3473611571559,-0.777180042554259,0.768602143750118,-0.129937025944899,0.631055983783874,2.3473611571559,-0.777180042554259,0.768602143750118,-0.129937025944899,0.631055983783874,2.3473611571559,0.0594416720119528,1.37337571844779,0.583944717423888,111,48,63,15,13,12,23,14,17,17,18,56,60,26,38,-0.777180042554259,2.3473611571559,0.631055983783874,-0.129937025944899,0.768602143750118,-0.10731804287554,0.239865539225261,25.6892499549917,52.3394277914843,-26.6501778364925,99,102,128,0.734978317299836,0.832500800266447,0.107318042875542,57,41,16,0.82306449128754,1.10782178642982,0.622188897953903,0.627010167438443,0.248150813696764,0.744534119152772,1.52809570517788,0.150814444414791,-0.0735926562888825,0.951004935334753,0.0978669968000567,0.114764961657532,0.352082998611807,17,27,29
"193",193,193,37251,8675251,55,2,1,7,4,-0.777180042554259,0.127545810290423,1.21119870612924,2.26304863983344,1.04818329360393,-0.777180042554259,0.127545810290423,1.21119870612924,2.26304863983344,1.04818329360393,-0.777180042554259,0.127545810290423,1.21119870612924,2.26304863983344,1.04818329360393,0.944938744767331,1.56346459901839,1.62696093086952,92,47,45,7,9,11,18,16,16,15,18,48,48,38,54,-0.777180042554259,1.04818329360393,2.26304863983344,1.21119870612924,0.127545810290423,-0.65143934798135,0.836526375842714,30.0942239680268,54.4541521466957,-24.3599281786689,103,113,117,1.13849436292106,1.06501370799972,0.651439347981352,56,42,14,0.712067926666869,0.34188758480729,0.759765479062303,-0.261712813822396,0.14221937328559,-0.466934910510262,-0.63803382907795,-0.747853069726953,-0.290615897793853,0.0161735533220193,0.589755032890778,-0.0992161604007057,-0.147926763544518,22,32,30
"194",194,194,37438,1849611,25,2,1,3,4,1.86284294105908,0.928866227115042,1.65824395015395,0.223057819771481,-0.467524213873374,1.86284294105908,0.928866227115042,1.65824395015395,0.223057819771481,-0.467524213873374,1.86284294105908,0.928866227115042,1.65824395015395,0.223057819771481,-0.467524213873374,1.83043581752271,-0.147335326117005,0.583944717423888,112,51,61,10,14,16,21,20,18,13,44,58,34,42,34,1.86284294105908,-0.467524213873374,0.223057819771481,1.65824395015395,0.928866227115042,-1.2450262262786,1.86712236636377,34.1787214066066,56.0401954131043,-21.8614740064978,106,132,105,1.51265326826046,1.23939838879967,1.2450262262786,40,31,9,-1.06387710726388,-1.57294791924904,-0.753576913130092,0.673785061189013,0.565945134930285,0.609926449190213,0.174264746267987,0.375481322950227,0.794500309730998,0.57707238252966,1.57353110507222,0.328746083715771,-0.647936525700844,27,27,21
"195",195,195,37625,2183385,22,1,1,3,3,0.0351347216344602,-1.47509502335881,0.54063084009217,1.24305322980246,-0.250994569948045,0.0351347216344602,-1.47509502335881,0.54063084009217,1.24305322980246,-0.250994569948045,0.0351347216344602,-1.47509502335881,0.54063084009217,1.24305322980246,-0.250994569948045,1.47623698842056,0.803109076735994,1.20975444549127,140,59,81,18,16,17,30,13,23,23,26,28,36,32,44,0.0351347216344602,-0.250994569948045,1.24305322980246,0.54063084009217,-1.47509502335881,0.535734408613144,-0.465279085868093,14.523693847627,43.8805303706383,-29.3568365230113,83,89,141,-0.28783839723088,-0.0975508306666363,-0.535734408613142,50,32,18,0.0460885389428395,1.87375598805236,-0.616000332021692,1.98348208620499,1.41339665821968,1.95600314881581,2.34039428052382,0.824815080021098,1.01152355123597,2.25976887015258,-0.148077021245304,1.39865169400696,1.85211228508078,25,30,26
"196",196,196,37812,3788439,30,1,1,8,2,-0.980258733601438,-1.47509502335881,-0.353459647957256,-0.796937590259501,-0.900583501724031,-0.980258733601438,-1.47509502335881,-0.353459647957256,-0.796937590259501,-0.900583501724031,-0.980258733601438,-1.47509502335881,-0.353459647957256,-0.796937590259501,-0.900583501724031,-1.7115524734988,-0.527513087258205,-2.33650068022389,56,22,34,9,5,4,16,5,10,7,16,28,30,24,24,-0.980258733601438,-0.900583501724031,-0.796937590259501,-0.353459647957256,-1.47509502335881,-0.305180335641289,-2.03829401876865,6.43218663787301,32.2495464169751,-25.8173597791021,61,60,124,-1.02905797826217,-1.37637182319963,0.305180335641291,41,29,12,-0.952880542643205,-0.424046616815243,-1.02873007534689,-1.94560898884293,-2.50606663699375,-1.20727709530434,-0.0965014455139923,-1.6465205838687,-1.80977858832864,-0.357758999483074,-2.11562916560819,-1.38310289275013,-2.14796581216982,7,13,19
"197",197,197,37999,9826359,24,1,1,3,4,0.0351347216344602,-0.994302773264042,-0.353459647957256,-1.0009366722657,1.04818329360393,0.0351347216344602,-0.994302773264042,-0.353459647957256,-1.0009366722657,1.04818329360393,0.0351347216344602,-0.994302773264042,-0.353459647957256,-1.0009366722657,1.04818329360393,0.236541086563028,-0.527513087258205,-0.0418650106434924,110,54,56,6,12,18,20,16,17,21,26,34,48,24,22,0.0351347216344602,1.04818329360393,-1.0009366722657,-0.353459647957256,-0.994302773264042,0.931458994144642,-0.411037191630142,9.68597120002901,40.7084438378211,-31.0224726377921,77,90,149,-0.730996224449473,-0.446320192266542,-0.93145899414464,37,26,11,-1.39686680112589,-0.80701371762651,-1.44145981867209,0.580235273687872,0.883739456163806,0.273407274283814,-0.908800020859929,-0.0738524341206452,1.22854679274094,0.390106106127113,0.589755032890778,0.114764961657532,1.35210252292446,18,24,19
"198",198,198,38186,8505802,43,1,1,2,3,-0.980258733601438,-0.353246439804347,-0.576982269969612,-1.40893483627809,0.39859436182794,-0.980258733601438,-0.353246439804347,-0.576982269969612,-1.40893483627809,0.39859436182794,-0.980258733601438,-0.353246439804347,-0.576982269969612,-1.40893483627809,0.39859436182794,0.413640501114104,0.422931315594795,1.83556417355865,93,63,30,3,4,7,16,17,24,22,16,42,42,22,18,-0.980258733601438,0.39859436182794,-1.40893483627809,-0.576982269969612,-0.353246439804347,0.733596701378893,-1.06193992248555,6.8180216357993,37.007676216201,-30.1896545804017,70,78,145,-0.993713703320981,-0.853217780799767,-0.733596701378891,69,51,18,2.1550232667356,1.87375598805236,1.9979547090379,-0.214937920071826,1.83712241986437,-1.47649243522946,-1.72109859620587,-1.87118746240413,-1.15870886381373,-0.357758999483074,0.835699050936138,1.6126328160652,1.60210740400262,19,33,24
"199",199,199,38373,7571667,39,2,1,3,5,-0.980258733601438,0.127545810290423,-0.129937025944899,-0.388939426247108,-0.900583501724031,-0.980258733601438,0.127545810290423,-0.129937025944899,-0.388939426247108,-0.900583501724031,-0.980258733601438,0.127545810290423,-0.129937025944899,-0.388939426247108,-0.900583501724031,-0.64895598619235,-0.717601967828805,-0.250468253332619,105,46,59,12,15,12,20,11,17,18,16,48,30,26,28,-0.980258733601438,-0.900583501724031,-0.388939426247108,-0.129937025944899,0.127545810290423,1.07985571371895,-0.628004768581944,7.4753143905776,39.1224005714125,-31.6470861808349,74,86,152,-0.933502639092506,-0.620704873066496,-1.07985571371895,46,34,12,-0.397897719539847,-0.424046616815243,-0.340847169804893,0.34636080493502,0.0362879328744161,0.475318779227653,0.715797129831944,0.600148201485662,-0.0735926562888825,0.390106106127113,-0.639965057336025,0.114764961657532,0.60208787968997,13,23,18
"200",200,200,38560,2725178,36,2,1,3,4,0.23821341268164,1.08913031047997,-1.02402751399432,-1.40893483627809,-1.33364278957469,0.23821341268164,1.08913031047997,-1.02402751399432,-1.40893483627809,-1.33364278957469,0.23821341268164,1.08913031047997,-1.02402751399432,-1.40893483627809,-1.33364278957469,0.0594416720119528,-2.8085796541054,-1.50208770946738,120,44,76,12,19,17,28,5,23,16,28,60,26,18,18,0.23821341268164,-1.33364278957469,-1.40893483627809,-1.02402751399432,1.08913031047997,0.43680326223027,-0.953456134009645,10.7106541658992,39.6510816602153,-28.9404274943161,75,80,139,-0.637130513282997,-0.562576646133178,-0.436803262230268,32,19,13,-1.95184962422925,-0.0410795160039764,-2.40449588643089,1.04798421119358,-0.175574947947931,1.61948397390941,0.715797129831944,1.49881571562741,1.01152355123597,1.88583631734749,-2.11562916560819,1.39865169400696,0.102078117533644,17,17,7
"201",201,201,38747,6669935,37,1,1,8,4,-0.371022660459899,-0.513510523169271,-0.129937025944899,-0.592938508253304,-1.33364278957469,-0.371022660459899,-0.513510523169271,-0.129937025944899,-0.592938508253304,-1.33364278957469,-0.371022660459899,-0.513510523169271,-0.129937025944899,-0.592938508253304,-1.33364278957469,-0.64895598619235,-0.147335326117005,-0.250468253332619,57,29,28,4,7,7,10,9,11,9,22,40,26,26,26,-0.371022660459899,-1.33364278957469,-0.592938508253304,-0.129937025944899,-0.513510523169271,-0.206249189258415,0.348349327701162,10.7739074084037,37.007676216201,-26.2337688077973,70,104,126,-0.63133622296197,-0.853217780799767,0.206249189258416,39,28,11,-1.17487367188455,-0.80701371762651,-1.16630665645529,-1.89883409509236,-1.76454655411554,-1.61110010519202,-1.45033240442389,-1.19718682679782,-1.15870886381373,-1.47955665789835,-1.13185309342675,-1.1691217706919,-1.64795605001349,13,23,21
